timestamp,lat,lon,TSURF,MIR,PRECTOT,SPEEDMAX,fire_count,timestep
2017-01-04 12:00:00,39.5,-117.5,273.75104,0.0,0.004425,12.01,-20.0,12
2017-01-04 12:00:00,39.5,-116.875,272.59906,0.0,0.002836,12.18,-20.0,12
2017-01-04 12:00:00,39.5,-116.25,272.8739,0.0,0.001719,13.086,-20.0,12
2017-01-04 12:00:00,39.5,-115.625,272.5302,0.0,0.001791,11.66,-20.0,12
2017-01-04 12:00:00,39.5,-115.0,272.1721,0.0,0.001451,11.26,-20.0,12
2017-01-04 12:00:00,39.5,-114.375,272.6245,0.0,0.0005083,11.336,-20.0,12
2017-01-04 12:00:00,39.5,-113.75,274.4159,0.0,0.000121,10.84,-20.0,12
2017-01-04 12:00:00,40.0,-123.75,277.30194,0.0,0.000591,4.02,-20.0,12
2017-01-04 12:00:00,40.0,-123.125,273.93524,0.0,0.000655,5.957,-20.0,12
2017-01-04 12:00:00,40.0,-122.5,277.89496,0.0,0.0001297,6.08,-20.0,12
2017-01-04 12:00:00,40.0,-121.875,280.37213,0.0,0.003166,10.97,0.1111,12
2017-01-04 12:00:00,40.0,-121.25,273.74847,0.0,0.00795,9.69,-20.0,12
2017-01-04 12:00:00,40.0,-120.625,273.17154,0.0,0.00315,9.586,-20.0,12
2017-01-04 12:00:00,40.0,-120.0,273.68915,0.0,0.000999,9.95,-20.0,12
2017-01-04 12:00:00,40.0,-119.375,275.05142,0.0,0.001999,9.54,-20.0,12
2017-01-04 12:00:00,40.0,-118.75,274.77002,0.0,0.002777,7.69,-20.0,12
2017-01-04 12:00:00,40.0,-118.125,274.78302,0.0,0.004013,7.766,-20.0,12
2017-01-04 12:00:00,40.0,-117.5,274.21967,0.0,0.004745,9.65,-20.0,12
2017-01-04 12:00:00,40.0,-116.875,273.28436,0.0,0.004074,11.27,-20.0,12
2017-01-04 12:00:00,40.0,-116.25,272.48785,0.0,0.002968,12.586,-20.0,12
2017-01-04 12:00:00,40.0,-115.625,272.003,0.0,0.002937,12.24,-20.0,12
2017-01-04 12:00:00,40.0,-115.0,271.29315,0.0,0.001432,11.27,-20.0,12
2017-01-04 12:00:00,40.0,-114.375,272.6991,0.0,0.0003417,12.01,-20.0,12
